,road,chainage,lrp,lat,lon,gap,type,name,avg_truck_AADT
11213,R162,51.595,LRP052,23.0293604,92.0140833,,KmPost,Km post missing,
11214,R162,52.565,LRP053,23.0349997,92.0071667,,KmPost,Info missing,
11215,R162,53.295,LRP053a,23.0403608,92.0034167,,Culvert,Box Culvert,
11216,R162,53.565,LRP054,23.0423608,92.0020833,,KmPost,Khagrachhari 8 km,
11217,R162,54.565,LRP055,23.0452497,91.9937774,,KmPost,Km post missing,
11218,R162,55.565,LRP056,23.0492219,91.986083,,KmPost,Km post missing,
11219,R162,55.785,LRP056a,23.050664198,91.984897376,,Culvert,Box Culvert,
11220,R162,56.565,LRP057,23.0557778,91.9806938,,KmPost,Km post missing,
11221,R162,57.54,LRP058,23.0632778,91.9770271,,KmPost,Info missing,
11222,R162,57.973,LRP058a,23.0668049,91.9765549,,Culvert,Box Culvert,
11223,R162,58.54,LRP059,23.0710827,91.9735827,,KmPost,Km post missing,
11224,R162,58.663,LRP059a,23.0720271,91.9738604,BS,Bridge,Bridge Start,
11225,R162,58.691,LRP059b,23.0723327,91.973916,BE,Bridge,Bridge End,
11226,R162,59.004,LRP059c,23.0749993,91.9743327,,Culvert,Box Culvert,
11227,R162,59.52,LRP060,23.0795549,91.9739438,,KmPost,Info missing,
11228,R162,60.04,LRP060a,23.0836941,91.9715827,,Culvert,Box Culvert,
11229,R162,60.52,LRP061,23.0876941,91.9714438,,KmPost,Khagrachhari  1 km,
11230,R162,61.295,LRP061a,23.093333,91.9740271,,Culvert,Box Culvert,
11231,R162,61.505,LRPE,23.0946386,91.9725549,,Others,Road End with R-160 at Khagrachhari 0 km,
11232,R163,0.0,LRPS,22.3943886,91.868416,,Others,"Start of Road from Mohora ,Chittagong.",
11233,R163,0.06,LRPSa,22.3949163,91.8685271,,RailRoadCrossing,Rail Road Crossing,
11234,R163,0.953,LRPSb,22.4023889,91.8674438,,Culvert,Box Culvert,
11235,R163,1.0,LRP001,22.4026111,91.8670271,,KmPost,Km post missing,
11236,R163,1.832,LRP001a,22.4079167,91.8620833,,Culvert,Box Culvert,
11237,R163,1.914,LRP002,22.4086389,91.8621944,,KmPost,Inf missing,
11238,R163,2.914,LRP003,22.4188049,91.8662778,,KmPost,Km post missing,
11239,R163,3.13,LRP003a,22.4171104,91.8656389,,Culvert,Culvert,
11240,R163,3.68,LRP003b,22.4234993,91.8667771,,Culvert,Pipe culvert,
11241,R163,4.011,LRP004,22.4262216,91.8683327,,KmPost,Inf missing,
11242,R163,4.608,LRP004a,22.4310827,91.870666,BS,Bridge,Bridge start,
11243,R163,4.632,LRP004b,22.4312771,91.8707216,BE,Bridge,Bridge end,
11244,R163,4.926,LRP004c,22.4334719,91.8721104,,Bridge,Bridge start,
11245,R163,5.011,LRP005,22.4340552,91.8725827,,KmPost,Km post missing,
11246,R163,5.148,LRP005a,22.4349719,91.873416,,Bridge,Bridge end,
11247,R163,6.019,LRP006,22.4356941,91.8807493,,KmPost,Information missing,
11248,R163,6.267,LRP006a,22.4359441,91.883166,,Culvert,Pipe Culvert,
11249,R163,7.011,LRP007,22.4346108,91.8901663,,KmPost,Km post missing,
11250,R163,7.338,LRP007a,22.4365552,91.8933886,,Culvert,Pipe Culvert,
11251,R163,7.48,LRP007b,22.436833,91.8946941,,Culvert,Box culvert,
11252,R163,8.038,LRP008,22.4368886,91.9001667,,KmPost / Culvert,Inf missing / Culvert,
11253,R163,9.038,LRP009,22.4370274,91.9002222,,KmPost,Km post missing,
11254,R163,9.149,LRP009a,22.4413886,91.9092222,,CrossRoad,Z 1629 Left to Raozan Right to Jelepara.,
11255,R163,9.871,LRP009b,22.4421386,91.9161944,,Culvert,Pipe Culvert,
11256,R163,10.042,LRP010,22.4423052,91.917666,,KmPost,Kaptai 37.50 km,
11257,R163,10.668,LRP010a,22.4424997,91.9237216,BS,Bridge,Bridge start,
11258,R163,10.693,LRP010b,22.4424997,91.9239716,BE,Bridge,Bridge end,
11259,R163,11.395,LRP010c,22.4434997,91.9303049,,Culvert,Pipe culvert,
11260,R163,11.41,LRP011,22.44355698875,91.93048616375,,KmPost,Information missing,
11261,R163,11.795,LRP011a,22.4450274,91.9351386,,Culvert,Box Culvert,
11262,R163,12.06,LRP012,22.445083,91.9359997,,KmPost,Chittagong 12 km,
11263,R163,12.225,LRP012a,22.4459441,91.9371108,,Culvert,Box Culvert,
11264,R163,13.06,LRP013,22.4506944,91.9427774,,KmPost,Km post missing,
11265,R163,13.105,LRP013a,22.4508333,91.9431663,,Culvert,Box Culvert,
11266,R163,13.364,LRP013b,22.4515,91.9456386,BS,Bridge,Bridge start,
11267,R163,13.392,LRP013c,22.4515278,91.9457497,BE,Bridge,Bridge end,
11268,R163,13.959,LRP013d,22.45375,91.9506111,,Culvert,Box Culvert,
11269,R163,14.072,LRP014,22.4542222,91.9543056,,KmPost,Kaptai 33.5 km Pahartali 2 km,
11270,R163,14.662,LRP014a,22.456,91.9568611,,Culvert,Pipe Culvert,
11271,R163,15.192,LRP014b,22.4574722,91.9615,,Culvert,Box Culvert,
11272,R163,15.255,LRP015,22.4577222,91.9620278,,KmPost,Inf missing,
11273,R163,15.753,LRP015a,22.4592222,91.9665833,,CrossRoad,Left to Ragzen right to katakhali Z1012,
11274,R163,16.082,LRP016,22.4596389,91.9696938,,KmPost,Inf missing,
11275,R163,16.827,LRP016a,22.4605556,91.976666,,Culvert,Box Culvert,
11276,R163,17.207,LRP017,22.4610556,91.9803327,,KmPost,Inf missing,
11277,R163,18.088,LRP018,22.4617222,91.9971941,,KmPost,Kaptai 29.5 km,
11278,R163,19.088,LRP019,22.4623056,91.9984441,,KmPost,Km post missing,
11279,R163,20.087,LRP020,22.46025,92.0077778,,KmPost / Culvert,Isakhali 4 km / Pipe culvert,
11280,R163,20.94,LRP020b,22.4584444,92.0116111,,Culvert,Slab culvert,
11281,R163,21.087,LRP021,22.4568056,92.0164444,,KmPost,Km post missing,
11282,R163,21.484,LRP021a,22.4572778,92.0202216,,Culvert,Box Culvert,
11283,R163,22.087,LRP022,22.4580833,92.0259438,,KmPost,Km post missing,
11284,R163,22.971,LRP022a,22.4598056,92.0340552,,Culvert,Slab culvert,
11285,R163,23.059,LRP022b,22.4600278,92.0349163,,Culvert,Box Culvert,
11286,R163,23.087,LRP023,22.4600833,92.0351386,,KmPost,Km post missing,
11287,R163,23.911,LRP023a,22.4630556,92.0422497,,Culvert,Box Culvert,
11288,R163,24.122,LRP024,22.46287548379888,92.04436164497208,,KmPost,Inf missing,
11289,R163,24.269,LRP024a,22.46275,92.045833,,Culvert,Box Culvert,
11290,R163,24.704,LRP024b,22.4639167,92.0496108,,Culvert,Box Culvert,
11291,R163,25.122,LRP025,22.4654444,92.0532778,,KmPost,Km post missing,
11292,R163,25.248,LRP025a,22.4658333,92.05425,,Culvert,Box culvert,
11293,R163,25.651,LRP025b,22.4669438,92.0578333,BS,Bridge,Sluice ghat start,
11294,R163,25.721,LRP025c,22.4669438,92.0584444,BE,Bridge,Sluice ghat end,
11295,R163,25.753,LRP025d,22.466956692753623,92.05872785507246,BS,Bridge,Sluice ghat start,
11296,R163,25.79,LRP025e,22.4669716,92.0590556,BE,Bridge,Sluice ghat end,
11297,R163,26.189,LRP026,22.467916,92.0626111,,KmPost,Inf missing,
11298,R163,26.308,LRP026a,22.4679716,92.0637778,,Culvert,Box Culvert,
11299,R163,26.476,LRP026b,22.4680827,92.0653333,,Culvert,Slab Culvert,
11300,R163,27.189,LRP027,22.4650556,92.0713604,,KmPost,Km post missing,
11301,R163,27.594,LRP027a,22.46325,92.0747771,BS,Bridge,Bridge start,
11302,R163,27.618,LRP027b,22.4631944,92.0749716,BE,Bridge,Bridge end,
11303,R163,27.906,LRP027c,22.4627222,92.0776938,,"SideRoad,Left",Z 1617 left to Gabtoli right to Maniamiagor,
11304,R163,28.177,LRP028,22.4623611,92.0802771,,KmPost,Inf missing,
11305,R163,28.342,LRP028a,22.4620833,92.0818604,,Culvert,Box Culvert,
11306,R163,28.957,LRP028b,22.4611667,92.0877219,,Culvert,Box Culvert,
11307,R163,29.177,LRP029,22.4611667,92.089833,,KmPost,Km post missing,
11308,R163,29.567,LRP029a,22.4612222,92.093583,,Culvert,Box Culvert,
11309,R163,30.207,LRP030,22.4618056,92.0996108,,KmPost,Inf missing,
11310,R163,30.239,LRP030a,22.4618056,92.0999441,,Culvert,Pipe Culvert,
11311,R163,31.207,LRP031,22.4630278,92.1092778,,KmPost,Km post missing,
11312,R163,32.207,LRP032,22.4643889,92.1188327,,KmPost,Kaptai 15.5 km Licubegar 1 km,
11313,R163,32.446,LRP032a,22.465,92.1208327,,Culvert,Box Culvert,
11314,R163,33.207,LRP033,22.4684716,92.1271938,,KmPost,Km post missing,
11315,R163,33.436,LRPE,22.4695827,92.1290549,,Others,End of Road at  Chandragona Intersection R161.,
11316,R164,0.0,LRPS,22.5027222,92.1391663,,Others,Start of Road from R161 at Baraichhari,
11317,R164,0.139,LRPSa,22.5030556,92.1401941,,Culvert,Box culvert,
11318,R164,0.537,LRPSb,22.5056667,92.1409719,BS,Bridge,Bridge start,
11319,R164,0.567,LRPSc,22.5057778,92.1411941,BE,Bridge,Bridge end,
11320,R164,1.0,LRP001,22.5089444,92.1435552,,KmPost,Km post missing,
11321,R164,1.058,LRP001a,22.5088056,92.1439997,,Culvert,Box culvert,
11322,R164,1.781,LRP001b,22.5096111,92.1493052,,Culvert,Box culvert,
11323,R164,1.838,LRP002,22.5094444,92.1497774,,KmPost,"Kaptai 7.5 km,Nilchori 1 km",
11324,R164,1.93,LRP002a,22.509,92.1505278,,Culvert,Box culvert,
11325,R164,2.077,LRP002b,22.5087778,92.1518889,,Culvert,Box culvert,
11326,R164,2.325,LRP002c,22.5084444,92.1541944,,Culvert,Box culvert,
11327,R164,2.625,LRP002d,22.5066389,92.1566944,,Culvert,Box culvert,
11328,R164,2.824,LRP002e,22.5059167,92.1581389,,Culvert,Box culvert,
11329,R164,2.838,LRP003,22.5058889,92.1582222,,KmPost,Km post missing,
11330,R164,3.8,LRP003a,22.5021389,92.1664167,,Culvert,Box culvert,
11331,R164,3.844,LRP004,22.5020278,92.1668049,,KmPost,Kaptai 5.5 km,
11332,R164,4.072,LRP004a,22.5013333,92.168916,,Culvert,Box culvert,
11333,R164,4.344,LRP004b,22.5006944,92.1713327,,Culvert,Box culvert,
11334,R164,4.436,LRP004c,22.5005556,92.1722216,,Culvert,Box culvert,
11335,R164,4.829,LRP004d,22.4984441,92.1751104,,Culvert,Box culvert,
11336,R164,4.844,LRP005,22.4983608,92.1752216,,KmPost,Km post missing,
11337,R164,4.956,LRP005a,22.4979719,92.176166,,Culvert,Box culvert,
11338,R164,5.156,LRP005b,22.4971663,92.177916,,Culvert,Box culvert,
11339,R164,5.644,LRP005c,22.4956386,92.1821382,BS,Bridge,Bridge start,
11340,R164,5.679,LRP005d,22.4956941,92.182416,BE,Bridge,Bridge end,
11341,R164,5.903,LRP006,22.4951663,92.1844997,,KmPost,Chistmananam 1 km,
11342,R164,6.111,LRP006a,22.4953052,92.1864719,BS,Bridge,Bridge start,
11343,R164,6.155,LRP006b,22.4953052,92.1868886,BE,Bridge,Bridge end,
11344,R164,6.903,LRP007,22.4976663,92.1924997,,KmPost,Km post missing,
11345,R164,7.579,LRP007a,22.5014444,92.1962774,,Culvert,Box culvert,
11346,R164,7.879,LRP008,22.50075,92.1985274,,KmPost,Kaptai 1.5 km,
11347,R164,7.977,LRP008a,22.5011944,92.1992774,BS,Bridge,Bridge start,
11348,R164,8.021,LRP008b,22.5013333,92.199583,BE,Bridge,Bridge end,
11349,R164,8.879,LRP009,22.5021111,92.2075833,,KmPost,Km post missing,
11350,R164,9.298,LRP010,22.5031667,92.2111111,,KmPost,Kaptai 0 km,
11351,R164,10.178,LRPE,22.4976663,92.2170271,,Others,End of Road at Kaptai,
11352,R170,0.0,LRPS,22.291833,91.9823327,,Others,Road start from N1 (Dhaka Teknaf) road at Patiya bazar.,
11353,R170,0.637,LRPSa,22.2892497,91.9783327,,Culvert,Box Culvert,
11354,R170,0.853,LRPSb,22.287333,91.9782771,,Culvert,Box Culvert,
11355,R170,1.0,LRP001,22.286083,91.9787771,,KmPost,Km post missing,
11356,R170,1.064,LRP001a,22.2855274,91.9787771,,Culvert,Box Culvert,
11357,R170,1.212,LRP001b,22.2842497,91.9787216,,Culvert,Pipe Culvert,
11358,R170,1.425,LRP001c,22.2830271,91.9774438,,Culvert,Box Culvert,
11359,R170,2.0,LRP002,22.2795549,91.9747216,,KmPost,Km post missing,
11360,R170,2.093,LRP002a,22.2793604,91.973916,,Culvert,Box Culvert,
11361,R170,2.331,LRP002b,22.2777493,91.9730827,,Culvert,Box Culvert,
11362,R170,2.504,LRP002c,22.2762771,91.9725827,BS,Bridge,Bridge start,
11363,R170,2.525,LRP002d,22.2761104,91.9724993,BE,Bridge,Bridge end,
11364,R170,2.783,LRP002e,22.2738327,91.9725827,,Culvert,Box Culvert,
11365,R170,2.98,LRP002f,22.272166,91.9728882,,Culvert,Box Culvert,
11366,R170,3.0,LRP003,22.2719993,91.9730549,,KmPost,Km post missing,
11367,R170,3.165,LRP003a,22.2705549,91.9733882,,Culvert,Box Culvert,
11368,R170,3.342,LRP003b,22.2690271,91.9734993,,Culvert,Box Culvert,
11369,R170,4.0,LRP004,22.2635278,91.9735271,,KmPost,Km post missing,
11370,R170,4.243,LRP004a,22.2622778,91.9719993,,Culvert,Box Culvert,
11371,R170,4.762,LRP004b,22.2584444,91.9700271,,Culvert,Box Culvert,
11372,R170,5.0,LRP005,22.2565,91.9689438,,KmPost,Km post missing,
11373,R170,5.2,LRP005a,22.255,91.9679993,,Culvert,Box Culvert,
11374,R170,5.868,LRP005b,22.2496941,91.9654444,,Culvert,Box Culvert,
11375,R170,6.0,LRP006,22.2486108,91.9646111,,KmPost,Km post missing,
11376,R170,6.403,LRP006a,22.2468886,91.9619722,BS,Bridge,Bridge start,
11377,R170,6.51,LRP006b,22.246333,91.9613056,BE,Bridge,Bridge end,
11378,R170,7.0,LRP007,22.2449163,91.9570556,,KmPost,Km post missing,
11379,R170,7.18,LRP007a,22.2439163,91.9557222,,Culvert,Box Culvert,
11380,R170,7.695,LRP007b,22.2418886,91.9517778,,Culvert,Box Culvert,
11381,R170,8.0,LRP008,22.2414719,91.9488608,,KmPost,Km post missing,
11382,R170,8.162,LRP008a,22.2414719,91.9477774,,Culvert,Pipe Culvert,
11383,R170,8.405,LRP008b,22.2416108,91.9449441,,Culvert,Box Culvert,
11384,R170,8.527,LRP008c,22.2410552,91.9439441,BS,Bridge,Bridge start,
11385,R170,8.54,LRP008d,22.2411108,91.9438886,BE,Bridge,Bridge end,
11386,R170,9.0,LRP009,22.2419441,91.9401663,,KmPost,Km post missing,
11387,R170,9.295,LRP009a,22.2414719,91.9374163,,Culvert,Box Culvert,
11388,R170,10.0,LRP010,22.2401108,91.9312493,,KmPost,Km post missing,
11389,R170,10.265,LRP010a,22.2388052,91.9291938,,Culvert,Box Culvert,
11390,R170,10.46,LRP010b,22.2384719,91.9285827,,"SideRoad,Right","Z1070, Patiya(Manaswertek)-Anwara road",
11391,R170,11.0,LRP011,22.2337219,91.9270271,,KmPost,Km post missing,
11392,R170,11.228,LRP011a,22.2332493,91.9250827,,Culvert,Box Culvert,
11393,R170,11.426,LRP011b,22.2330271,91.9231938,BS,Bridge,Baily Bridge  start,
11394,R170,11.445,LRP011c,22.2329716,91.9230549,BE,Bridge,Baily Bridge end,
11395,R170,11.685,LRP011d,22.2318882,91.9214993,,Culvert,Box Culvert,
11396,R170,11.912,LRP011e,22.2303049,91.9195549,,Culvert,Box Culvert,
11397,R170,12.0,LRP012,22.2297493,91.9188882,,KmPost,Km post missing,
11398,R170,13.0,LRP013,22.222916,91.9145833,,KmPost,Km post missing,
11399,R170,13.795,LRP013a,22.220666,91.9090556,,"SideRoad,Left","Z 1040 , Gasbaria Anwara road",
11400,R170,14.0,LRP014,22.2208882,91.9069444,,KmPost,Km post missing,
11401,R170,14.75,LRP015,22.2244438,91.9019167,,KmPost,Info missing,
11402,R170,14.947,LRP015a,22.224416,91.9000278,BS,Bridge,Bridge start,
11403,R170,14.985,LRP015b,22.224416,91.8996941,BE,Bridge,Bridge end,
11404,R170,15.235,LRP015c,22.2243049,91.8973052,BS,Bridge,Bridge start,
11405,R170,15.255,LRP015d,22.2243049,91.897083,BE,Bridge,Bridge end,
11406,R170,15.745,LRP016,22.2237771,91.8924163,,KmPost,Chittagong 23 km,
11407,R170,15.771,LRP016a,22.2237493,91.8921386,BS,Bridge,Bridge start,
11408,R170,15.79,LRP016b,22.2237216,91.8919441,BE,Bridge,Bridge end,
11409,R170,16.055,LRP016c,22.2233049,91.8894441,,"SideRoad,Left",Z1703 Anowara to Towilerdip,
11410,R170,16.745,LRP017,22.2229438,91.8827771,,KmPost,Info missing,
11411,R170,16.8,LRP017a,22.222916,91.8822216,,Culvert,Box Culvert,
11412,R170,17.145,LRP017b,22.2227493,91.8788882,,"SideRoad,Right",z 1018 Anowara to Shikalbaha,
11413,R170,17.31,LRP017c,22.2215549,91.879666,,Culvert,Box Culvert,
11414,R170,17.745,LRP018,22.2181938,91.8819993,,KmPost,Km post missing,
11415,R170,17.94,LRP018a,22.2168049,91.8829993,,Culvert,Box Culvert,
11416,R170,18.745,LRP019,22.2105833,91.8872774,,KmPost,Km post missing,
11417,R170,18.843,LRP019a,22.2098056,91.8877219,,Culvert,Box Culvert,
11418,R170,19.135,LRP020,22.2076389,91.889333,,KmPost,Banshkhali 25 km,
11419,R170,19.439,LRP020a,22.2054167,91.8909719,,Culvert,Box Culvert,
11420,R170,20.095,LRP020b,22.1998608,91.8943052,,Culvert,Box Culvert,
11421,R170,20.145,LRP021,22.1992774,91.893083,,KmPost,Km post broken,
11422,R170,20.41,LRP021a,22.1969441,91.8932774,,Culvert,Box Culvert,
11423,R170,20.84,LRP021b,22.1937774,91.8936663,,Culvert,Box Culvert,
11424,R170,21.016,LRP021c,22.1916108,91.8941663,BS,Bridge,Bridge start,
11425,R170,21.04,LRP021d,22.1914719,91.8942774,BE,Bridge,Bridge end,
11426,R170,21.155,LRP022,22.1905274,91.8949997,,KmPost,Banshkhali 23 km,
11427,R170,21.208,LRP022a,22.1894441,91.8958886,,Culvert,Box Culvert,
11428,R170,22.155,LRP023,22.1831382,91.90075,,KmPost,Banshkhali 22 km,
11429,R170,22.307,LRP023a,22.1820271,91.9016389,,Culvert,Box Culvert,
11430,R170,22.772,LRP023b,22.1797493,91.9031389,,Culvert,Box Culvert,
11431,R170,22.837,LRP023c,22.1782493,91.9046111,BS,Bridge,Bridge Start,
11432,R170,22.861,LRP023d,22.1781938,91.9048056,BE,Bridge,Bridge end,
11433,R170,23.064,LRP023e,22.1774993,91.9065833,,Culvert,Box Culvert,
11434,R170,23.155,LRP024,22.1769993,91.9074722,,KmPost,Info missing,
11435,R170,23.222,LRP024a,22.1762771,91.9089167,,"SideRoad,Left","Z 1703, Anowara to Towilerdip",
11436,R170,23.51,LRP024b,22.1743604,91.909,BS,Bridge,Bridge Start,
11437,R170,24.035,LRP024c,22.1721104,91.9134722,BE,Bridge / Bridge,Bridge end / Bridge end,
11438,R170,24.175,LRP025,22.1712771,91.9145,,KmPost,Banshkhali 20 km,
11439,R170,24.314,LRP025a,22.1700549,91.9145,,Culvert,Box Culvert,
11440,R170,24.87,LRP025b,22.1650833,91.9141667,,Culvert,Box Culvert,
11441,R170,25.165,LRP026,22.1625278,91.9146667,,KmPost,Km post broken,
11442,R170,25.349,LRP026a,22.1611111,91.9148056,,Culvert,Box Culvert,
11443,R170,25.75,LRP027,22.158,91.9148889,,KmPost,Info missing,
11444,R170,25.955,LRP027a,22.15625,91.9144444,,Culvert,Box Culvert,
11445,R170,26.279,LRP027b,22.1534722,91.9146667,,Culvert,Box Culvert,
11446,R170,26.47,LRP027c,22.1517778,91.9145556,,Culvert,Box Culvert,
11447,R170,26.75,LRP028,22.1492497,91.9142222,,KmPost,Km post broken,
11448,R170,26.782,LRP028a,22.1489441,91.9142222,,Culvert,Box Culvert,
11449,R170,27.108,LRP028b,22.146083,91.9138611,,Culvert,Box Culvert,
11450,R170,27.45,LRP028c,22.142833,91.9138889,,Culvert,Box Culvert,
11451,R170,27.75,LRP029,22.1403886,91.9140833,,KmPost,Info missing,
11452,R170,28.63,LRP029a,22.132666,91.9156111,,Culvert,Box Culvert,
11453,R170,28.75,LRP030,22.1316382,91.9161389,,KmPost,Km post missing,
11454,R170,29.335,LRP030a,22.1237493,91.9170827,,Culvert,Box Culvert,
11455,R170,29.505,LRP030b,22.1252493,91.9178882,,Culvert,Box Culvert,
11456,R170,29.7,LRP031,22.1235549,91.9186382,,KmPost,Info missing,
11457,R170,29.749,LRP031a,22.123166,91.9188049,,Culvert,Box Culvert,
11458,R170,30.615,LRP031b,22.1173327,91.9231382,,Culvert,Box Culvert,
11459,R170,30.7,LRP032,22.1165,91.9235271,,KmPost,Banshkhali 13 km,
11460,R170,30.882,LRP032a,22.1150278,91.9242771,,Culvert,Box Culvert,
11461,R170,31.216,LRP032b,22.1122778,91.9255827,,Culvert,Box Culvert,
11462,R170,31.7,LRP033,22.1083056,91.9277771,,KmPost,Km post missing,
11463,R170,31.838,LRP033a,22.1071111,91.9280827,,Culvert,Box Culvert,
11464,R170,32.32,LRP033b,22.1029722,91.9293327,,Culvert,Box Culvert,
11465,R170,32.604,LRP033c,22.1005556,91.9300549,,Culvert,Box Culvert,
11466,R170,32.7,LRP034,22.099583,91.9303327,,KmPost,Km post missing,
11467,R170,33.138,LRP034a,22.0957497,91.9312771,,Culvert,Box Culvert,
11468,R170,33.404,LRP034b,22.0906386,91.9317216,,Culvert,Box Culvert,
11469,R170,33.645,LRP034c,22.0913608,91.9323604,,Culvert,Box Culvert,
11470,R170,33.7,LRP035,22.0907774,91.9325271,,KmPost,Banshkhali 10 km,
11471,R170,33.868,LRP035a,22.0893608,91.9330271,,Culvert,Box Culvert,
11472,R170,34.37,LRP035b,22.085083,91.9345274,,Culvert,Box Culvert,
11473,R170,34.688,LRP035c,22.0823049,91.9353608,,"SideRoad,Left",Z 1019 Keranirhat Gunaigari  road,
11474,R170,34.7,LRP036,22.0821938,91.9353886,,KmPost,Km post missing,
11475,R170,34.87,LRP036a,22.0806938,91.9355274,,Culvert,Box Culvert,
11476,R170,35.39,LRP036b,22.0760549,91.9358608,,Culvert,Box Culvert,
11477,R170,35.7,LRP037,22.0732771,91.9361108,,KmPost,Info missing,
11478,R170,35.785,LRP037a,22.0725827,91.9362774,,Culvert,Box Culvert,
11479,R170,36.445,LRP037b,22.0668327,91.9376663,,Culvert,Box Culvert,
11480,R170,36.458,LRP037c,22.0665556,91.9376941,,"SideRoad,Right","Z 1705, Bacharcharchara- Beribandh road",
11481,R170,36.7,LRP038,22.0643611,91.9381386,,KmPost,Km post missing,
11482,R170,36.989,LRP038a,22.0601944,91.9399163,,Culvert,Pipe  Culvert,
11483,R170,37.39,LRP038b,22.0586111,91.9398608,,Culvert,Box Culvert,
11484,R170,37.67,LRP038c,22.05625,91.940333,,Culvert,Box Culvert,
11485,R170,37.695,LRP039,22.0560278,91.9404163,,KmPost,Banshkhali 6 km,
11486,R170,37.837,LRP039a,22.05475,91.9406941,,Culvert,Box Culvert,
11487,R170,38.24,LRP039b,22.05125,91.9414997,BS,Bridge,Bridge start,
11488,R170,38.258,LRP039c,22.0510833,91.9415274,BE,Bridge,Bridge end,
11489,R170,38.69,LRP039d,22.0472219,91.9416941,,Culvert,Box Culvert,
11490,R170,38.695,LRP040,22.0471386,91.9417219,,KmPost,Banshkhali 5 km,
11491,R170,39.165,LRP040a,22.0429441,91.9417497,,Culvert,Box Culvert,
11492,R170,39.695,LRP041,22.0382774,91.9424997,,KmPost,Banshkhali 4 km,
11493,R170,40.095,LRP041a,22.0348052,91.9435552,,Culvert,Box Culvert,
11494,R170,40.52,LRP041b,22.0310862375,91.94465708333333,,Culvert,Box Culvert,
11495,R170,40.695,LRP042,22.0295549,91.9451108,,KmPost,Banshkhali 3 km,
11496,R170,40.889,LRP042a,22.0273604,91.9462219,,Culvert,Pipe Culvert,
11497,R170,41.377,LRP042b,22.0236938,91.946833,,Culvert,Box Culvert,
11498,R170,41.695,LRP043,22.0208882,91.9477219,,KmPost,Banshkhali 2 km,
11499,R170,41.833,LRP043a,22.0197493,91.948083,,Culvert,Box Culvert,
11500,R170,42.283,LRP043b,22.0159722,91.9494441,,Culvert,Box Culvert,
11501,R170,42.43,LRP043c,22.0147222,91.9499163,,Culvert,Box Culvert,
11502,R170,42.7,LRP044,22.0123611,91.9506389,,KmPost,Banshkhali 1 km,
11503,R170,43.03,LRP044a,22.0093889,91.95125,,Culvert,Box Culvert,
11504,R170,43.314,LRP044b,22.0068611,91.9513056,,Culvert,Box Culvert,
11505,R170,43.66,LRP044c,22.00375,91.9515833,,Culvert,Box Culvert,
11506,R170,43.7,LRP044d,22.0019444,91.9518333,,"SideRoad,Left","R 171, Bashkhali (Charti)- Chunti road",
11507,R170,43.888,LRP045,22.0017778,91.9518889,,KmPost,Km post missing,
11508,R170,43.958,LRP045a,22.0009167,91.9519722,,Culvert,Box Culvert,
11509,R170,44.274,LRP045b,21.9981108,91.9521389,,Culvert,Box Culvert,
11510,R170,44.7,LRP046,21.9941663,91.9524444,,KmPost,Km post missing,
11511,R170,44.895,LRP046a,21.9924441,91.9526389,,Culvert,Box Culvert,
11512,R170,45.334,LRP046b,21.9885274,91.9530833,,Culvert,Box Culvert,
11513,R170,45.88,LRP047,21.9835274,91.9536944,,KmPost,Chombol 3 km,
11514,R170,46.409,LRP047a,21.978819674513275,91.95429259132744,BS,Bridge,Bridge start,
